lead_id,channel,message_text,message_hour,message_length,high_intent_flag,prev_contacts,response_gap_hrs,replied
KCS_00503,WhatsApp,"urgent help needed: adobe photoshop 2024 access issue dear customer support, 

i am experiencing a high priority issue accessing adobe photoshop 2024 via my creative cloud subscription. i am repeatedly prompted with errors hindering my photo editing task",9,254,1,5,9.72,1
KCS_00504,Email,"atención inmediata necesaria: problemas con la gestión de servidores estimado equipo de soporte de servicios de it,

me pongo en contacto con ustedes para llamar su atención sobre un asunto serio relacionado con las dificultades en la gestión de servidores que requiere",18,269,1,5,3.06,1
KCS_00505,Email,"high-priority issue with cisco router isr4331 network outages dear customer support team, 

i am writing to urgently bring to your attention a critical issue we are experiencing with our cisco router isr4331. our network, which is crucial for our day-to-day oper",13,262,1,8,13.27,1
KCS_00506,WhatsApp,"solicitação de troca de impressora caro suporte da loja online tech,

estou enfrentando travamentos de papel frequentes com minha impressora canon pixma mg3620, o que torna quase impossível usá-la de forma eficaz. podemos arranjar uma ",12,235,1,5,22.95,1
KCS_00507,WhatsApp,"assistência imediata necessária para problemas de cobrança caro suporte ao cliente,

estou escrevendo para relatar um problema de cobrança que estou enfrentando com várias compras feitas através da loja online tech usando a extensão do google chrome para a ve",11,259,1,6,0.4,1
KCS_00508,WhatsApp,"demande sur le processus de retour d'imprimante bonjour, j'ai des problèmes de connectivité sans fil avec mon imprimante hp deskjet 3755 et je souhaite la retourner. pourriez-vous me guider à travers le processus de retour ? j'apprécie votre aide. ",19,248,1,4,21.2,1
KCS_00509,Email,anfrage zum produktumtausch oder zur rückerstattung bildschirmflimmern bei macbook air m1,13,89,1,4,8.24,1
KCS_00510,Email,"caro time de suporte de ti,

estou escrevendo para chamar a sua atenção para um problema persistente com meu laptop dell xps 13 9310. tenho enfrentado uma oscilaçãod de tela frequente, o que está caus",17,200,1,6,32.73,1
KCS_00511,Phone Inquiry,"necesito ayuda urgente: problema de implementación de aws estimado equipo de soporte de servicios de ti,

les escribo para informarles sobre un problema crítico que estamos enfrentando con el servicio de gestión de aws. hemos encontrado un problema de implem",18,258,1,5,12.34,1
KCS_00512,Email,"produktumtausch anfrage sehr geehrtes kundenserviceteam,

ich schreibe, um einen umtausch eines produkts zu beantragen, das ich kürzlich im tech online store gekauft habe. der betreffende artikel ist der hp deskjet 3755 druc",19,224,1,6,24.46,1
KCS_00513,WhatsApp,"aide immédiate requise pour une erreur de facturation cher équipe de support client,

j'espère que ce message vous trouve en bonne santé. je vous écris pour attirer votre attention urgente sur un problème significatif que j'ai rencontré concernant une er",11,254,1,5,12.38,1
KCS_00514,WhatsApp,"aws management service billing issue dear customer support,

i am writing to alert you to a critical issue i have encountered with the aws management service. while using the cost optimization features, i have noticed unexpected billing ",11,237,1,5,8.86,1
KCS_00515,Email,"pedido de alteração para o plano de assinatura do office 365 olá atendimento ao cliente,

estou escrevendo para solicitar uma alteração no meu atual plano de assinatura do microsoft office 365. estou interessado em fazer um upgrade para incluir armazenamento em",14,261,1,6,19.55,1
KCS_00516,Email,"sehr geehrter kundenservice, ich habe ein defektes dell xps 13 9310 aus meiner letzten bestellung erhalten. ich wäre ihnen dankbar, wenn sie mir die notwendigen schritte für einen austausch oder eine ",12,200,1,4,10.07,1
KCS_00517,Email,"problèmes techniques avec jira software affectant le flux de travail de l'équipe cher service d'assistance clientèle des services informatiques,

je vous écris pour signaler des problèmes importants que notre équipe rencontre avec la version 8.20 de jira software. ces perturbation",19,281,1,8,28.3,1
KCS_00518,WhatsApp,"solicitação de otimização de recursos e estabilidade da nuvem aws caro suporte ao cliente de serviços de ti,

estou escrevendo para informar sobre um aumento notável nas despesas de implantação e instabilidade da infraestrutura em relação ao nosso serviço de gerenci",12,266,1,8,39.25,1
KCS_00519,WhatsApp,urgent: cost optimization needed the aws management service requires immediate attention for cost optimization and deployment monitoring due to unexpected high charges.,13,168,1,5,9.48,1
KCS_00520,Email,"festgestellte schwierigkeiten bei der installation von office 365, die behoben werden sollten hallo lieber kundenservice,

bei der installation von microsoft office 365 auf meinem computer bin ich auf einige schwierigkeiten gestoßen. könnten sie mir bitte dabei helfen, dieses anliegen schnells",15,294,0,5,69.59,1
KCS_00521,Email,"wi-fi connection instability using tp-link eap245 in congestion hello customer support team,

i hope this message finds you well. i am writing to inform you about an issue we are experiencing with the tp-link eap245 access points under high congestion areas. while",12,264,1,6,12.65,1
KCS_00522,Email,"solicitud de actualización de zoom estimado soporte al cliente,

espero que este correo le encuentre bien. mi nombre es <name>, y me comunico en relación a una solicitud de actualización para la aplicación de zoom que actualmente tenem",20,235,1,7,11.45,1
KCS_00523,Phone Inquiry,"solicitação de devolução para hp deskjet 3755 caro suporte ao cliente da tech online store,

espero que esta mensagem o encontre bem. estou escrevendo para buscar assistência em relação a uma compra recente que fiz através de sua loja, a impresso",9,246,0,5,79.91,1
KCS_00524,Email,"estimado cliente de soporte de servicios de ti,

espero que este mensaje le encuentre bien. estoy escribiendo para informarle sobre un incidente crítico que ocurrió durante una sesión de servicio de c",10,200,1,8,11.75,1
KCS_00525,WhatsApp,"consulta sobre paquetes de consultoría y precios estimado servicio de atención al cliente,

espero que este correo electrónico lo encuentre bien. me pongo en contacto para preguntar sobre los diferentes paquetes de consultoría y opciones de precios ",11,249,0,7,63.45,1
KCS_00526,Email,"solicitação para iniciar devolução da impressora epson ecotank et-4760 prezado atendimento ao cliente,

espero que este e-mail o encontre bem. estou escrevendo para informar sobre um pedido de devolução enviado por <name>, referente à impressora epson ecotank et-4760, qu",10,271,0,4,71.7,1
KCS_00527,Email,"urgent: jira software 8.20 malfunction issue dear support team,

i am writing to report a serious issue that we have been facing with jira software 8.20, specifically during our scrum sprint management tasks. our team has encountered persistent ",11,245,1,7,14.44,1
KCS_00528,Phone Inquiry,problema com erro de assinatura não conseguimos acessar o e-mail e o excel na última semana.,17,92,1,5,16.55,1
KCS_00529,Email,dringend: pycharm 2024.2 debugger stürzt ab pycharm 2024.2 stürzt häufig während des debuggens von python-projekten ab.,13,119,1,4,3.84,1
KCS_00530,WhatsApp,"hilfe benötigt: ticket-systemeinrichtung sehr geehrte damen und herren des it-beratungsunternehmens,

ich hoffe, diese nachricht erreicht sie wohlauf. ich schreibe, um unterstützung bei der einrichtung eines umfassenden unternehmensweiten ti",8,241,0,6,70.92,1
KCS_00531,WhatsApp,"anfrage zu it-beratungsdiensten hallo it-services-support,

ich hoffe, diese nachricht erreicht sie wohlbehalten. mein name ist <name> und ich schreibe im namen meiner organisation. wir sind daran interessiert, ihre it-beratungsdien",20,232,0,8,75.28,1
KCS_00532,Phone Inquiry,complicaciones en el envío del samsung galaxy tab s7 estoy teniendo inconvenientes con el envío de mi solicitud del samsung galaxy tab s7.,15,138,1,4,21.96,1
KCS_00533,WhatsApp,"urgent request for invoice clarification and payment issues dear customer support,

i am writing to urgently request clarification on the recent invoice we received regarding aws management service. it appears there are discrepancies in the charges labeled as ",9,260,1,6,6.71,1
KCS_00534,Email,"intermittent screen flickering on dell xps 13 dear customer support,

i am reaching out to inform you about a problem with my dell xps 13 9310, which is experiencing occasional screen flickering. this windows 10 ultrabook has been dependable unti",15,246,1,8,28.55,1
KCS_00535,Email,"problème de surface pro 7 cher service client,<br><br>je vous écris pour signaler un problème avec ma microsoft surface pro 7. l'écran tactile tombe intermittemment en panne, devenant non réactif pendant l'utilisation. veuille",12,226,1,6,29.07,1
KCS_00536,Phone Inquiry,"black screen issue with lg oled c1 dear customer support,  

i am writing to report a problem with my lg oled c1, which i purchased recently. upon initial setup, the tv displayed a black screen, and attempts to troubleshoot it were uns",10,235,1,5,13.71,1
KCS_00537,WhatsApp,"otimização urgente da aws caro suporte ao cliente,

precisamos urgentemente de ajuda com a otimização de custos da aws devido a cobranças inesperadas decorrentes do aumento do uso de dados e poder computacional com seu serviço",14,226,1,5,10.52,1
KCS_00538,Email,"urgente: problema de interrupción del servicio de gestión de aws estimado equipo de soporte de servicios de ti,

les escribo para llamar su atención inmediata sobre una solicitud de cambio de alta prioridad que requiere intervención urgente relacionada con nuestro ",16,265,1,7,2.95,1
KCS_00539,Phone Inquiry,"oracle database 19c verbindungsproblem sehr geehrtes kundenserviceteam,

wir haben derzeit verbindungsprobleme mit der oracle database 19c. unsere geschäftsanwendung kann keine stabile verbindung zum server herstellen. sofortige unterstütz",15,239,1,6,7.31,1
KCS_00540,Email,"atención urgente necesaria: problema de apagado inesperado en macbook air m1 estimado soporte al cliente, mi macbook air m1 se ha estado apagando inesperadamente durante su uso, posiblemente debido a un problema de batería. por favor, asista lo antes posible. saludos, <name>.",11,276,1,5,3.07,1
